"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"CoreNet-Diag-ICMP4-EchoRequest-Out-NoScope";"Diagnostics de réseau de base - Demande d'écho ICMP (ICMPv4-Sortant)";"Les messages Demande d’écho ICMP sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-27000";;"Diagnostics de réseau de base";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"MDNS-Out-UDP-Public-Active";"mDNS (UDP-Sortie)";"Règle de trafic sortant pour le trafic mDNS [UDP]";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\firewallapi.dll,-37302";;"mDNS";"True";"Active";"Any";"LocalSubnet";"Any";"5353";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"WMI-WINMGMT-In-TCP";"Windows Management Instrumentation (WMI-In)";"Règle de trafic entrant pour autoriser le trafic WMI pour Windows Management Instrumentation sur l’ordinateur distant. [TCP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34251";;"Infrastructure de gestion Windows (WMI)";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteFwAdmin-RPCSS-In-TCP";"Gestion à distance du Pare-feu Windows Defender (RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le Pare-feu Windows Defender.";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30002";;"Gestion à distance du Pare-feu Windows Defender";"True";"Active";"Any";"LocalSubnet";"RPCEPMap";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"PerfLogsAlerts-PLASrv-In-TCP";"Journaux et alertes de performance (TCP entrant)";"Règle de trafic entrant pour les journaux et alertes de performance. [TCP entrant]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34752";;"Journaux et alertes de performance";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%systemroot%\system32\plasrv.exe";"";""
"WINRM-HTTP-In-TCP";"Gestion à distance de Windows (HTTP-Entrée)";"Règle de trafic entrant pour la gestion à distance de Windows via le service Gestion des services Web. [TCP 5985]";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30267";;"Gestion à distance de Windows";"True";"Active";"Any";"LocalSubnet";"5985";"Any";"TCP";"System";"";""
"DeliveryOptimization-TCP-In";"Optimisation de livraison (TCP entrant)";"Règle de trafic entrant pour permettre au service Optimisation de livraison de se connecter aux points de terminaison distants";"True";"Inbound";"Allow";"Any";;"Allow";"System.String[]";;;;;;;"@%systemroot%\system32\dosvc.dll,-100";;"Optimisation de livraison";"True";"Active";"Any";"Any";"7680";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"MSDTC-Out-TCP-NoScope";"Coordinateur de transactions distribuées (TCP-Sortie)";"Règle de trafic sortant pour autoriser le trafic pour le Coordinateur de transactions distribuées. [TCP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-33502";;"Coordinateur de transactions distribuées";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\msdtc.exe";"";""
"NETDIS-NB_Name-In-UDP";"Découverte de réseau (NB-Nom-Entrée)";"Règle de trafic entrant pour la découverte de réseau pour autoriser la résolution de noms NETBIOS. [UDP 137]";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"137";"Any";"UDP";"System";"";""
"vm-monitoring-rpc";"Analyse de l’ordinateur virtuel (RPC)";"Autorisez la gestion à distance du service du Planificateur de tâches via RPC/TCP.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\icsvc.dll,-700";;"Analyse de l’ordinateur virtuel";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"CoreNet-ICMP6-LD-Out";"Réseau de base - Écouteur de multidiffusion terminé (ICMPv6 sortant)";"Les messages Écouteur multidiffusion terminé informent les routeurs locaux qu’il ne reste aucun membre pour une adresse de multidiffusion spécifique sur le sous-réseau.";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-25000";;"Réseau de base";"True";"Active";"Any";"LocalSubnet6";"RPC";"Any";"ICMPv6";"System";"";""
"Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out";"Programme d'installation du certificat de gestion des périphériques Windows (TCP sortant)";"Autoriser le trafic TCP sortant du programme d'installation du certificat de gestion des périphériques Windows";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-37502";;"Gestion des périphériques Windows";"True";"Active";"Any";"Any";"49152-65535";"Any";"TCP";"%SystemRoot%\system32\dmcertinst.exe";"";""
"MsiScsi-In-TCP";"Service iSCSI (TCP-Entrée)";"Règle de trafic entrant pour le service iSCSI pour autoriser les communications avec un périphérique ou un serveur iSCSI. [TCP]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-29002";;"Service iSCSI";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteAssistance-PnrpSvc-UDP-In-EdgeScope";"Assistance à distance (PNRP-Entrant)";"Règle de trafic entrant pour l’Assistance à distance autorisant l’utilisation du protocole PNRP. [UDP 3540]";"True";"Inbound";"Allow";"Public";;"DeferToApp";"System.String[]";;;;;;;"@FirewallAPI.dll,-33002";;"Assistance à distance";"True";"Active";"Any";"Any";"3540";"Any";"UDP";"%systemroot%\system32\svchost.exe";"";""
"RRAS-PPTP-In-TCP";"Routage et accès distant (PPTP-Entrée)";"Règle de trafic entrant pour RRAS pour autoriser le trafic PPTP (Point-to-Point Tunnel Protocol). [TCP 1723]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-33752";;"Routage et accès distant";"True";"Active";"Any";"Any";"1723";"Any";"TCP";"System";"";""
"CoreNet-Teredo-Out";"Gestion réseau de base - Teredo (Trafic sortant UDP)";"Règle de trafic UDP sortant qui autorise la traversée latérale Teredo, une technologie qui permet l’affectation d’adresse et la tunnelisation automatique du trafic IPv6 monodiffusion lorsqu’un hôte IPv6/IPv4 se trouve derrière un traducteur d’adresses réseau IPv4.";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-25000";;"Réseau de base";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"RVM-VDS-In-TCP";"Gestion des volumes à distance - Service de disque virtuel (RPC)";"Règle de trafic entrant pour gérer à distance les volumes et le service de disque virtuel via RPC/TCP.";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34501";;"Gestion des volumes à distance";"True";"Active";"Any";"LocalSubnet";"RPC";"Any";"TCP";"%SystemRoot%\system32\vds.exe";"";""
"TPMVSCMGR-Server-In-TCP-NoScope";"Gestion de carte à puce virtuelle TPM (TCP-In)";"Règle de trafic entrant pour la gestion de carte à puce virtuelle TPM à distance. [TCP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-36501";;"Gestion de carte à puce virtuelle TPM";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";"";""
"WMI-WINMGMT-Out-TCP";"Infrastructure de gestion Windows (WMI-Out)";"Règle de trafic sortant pour autoriser le trafic WMI pour Windows Management Instrumentation sur l’ordinateur distant. [TCP]";"False";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34251";;"Infrastructure de gestion Windows (WMI)";"True";"Active";"Any";"LocalSubnet";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"NETDIS-NB_Datagram-In-UDP-NoScope";"Découverte de réseau (NB-Datagramme-Entrée)";"Règle de trafic entrant pour la découverte de réseau pour autoriser la transmission et la réception des datagrammes NETBIOS. [UDP 138]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"Any";"138";"Any";"UDP";"System";"";""
"vm-monitoring-dcom";"Analyse de l’ordinateur virtuel (Trafic entrant DCOM)";"Autorisez le trafic DCOM pour Windows Management Instrumentation sur l’ordinateur distant.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\icsvc.dll,-700";;"Analyse de l’ordinateur virtuel";"True";"Active";"Any";"Any";"135";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"CoreNet-ICMP6-RS-In";"Réseau de base - Sollicitation de routeur (ICMPv6-Entrant)";"Les messages Sollicitation de routeur sont envoyés par des nœuds qui recherchent des routeurs pour fournir une configuration automatique sans état.";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-25000";;"Réseau de base";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"WMI-RPCSS-In-TCP";"Windows Management Instrumentation (DCOM-In)";"Règle de trafic entrant pour autoriser le trafic DCOM pour Windows Management Instrumentation sur l’ordinateur distant. [TCP 135]";"False";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34251";;"Infrastructure de gestion Windows (WMI)";"True";"Active";"Any";"LocalSubnet";"135";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WirelessDisplay-Infra-In-TCP";"Canal arrière d’infrastructure d’affichage sans fil (TCP-In)";"Règle de trafic entrant pour le canal arrière d’infrastructure d’affichage sans fil [TCP]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@wifidisplay.dll,-100";;"Affichage sans fil";"True";"Active";"Any";"Any";"7250";"Any";"TCP";"%systemroot%\system32\CastSrv.exe";"";""
"PNRPMNRS-SSDPSrv-Out-UDP";"Service d’inscription de nom d’ordinateur Espace de collaboration Windows (SSDP-Out)";"Règle de trafic sortant pour que le service d’inscription de nom d’ordinateur Espace de collaboration Windows autorise l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34002";;"Service d’inscription de nom d’ordinateur Espace de collaboration Windows";"True";"Active";"Any";"LocalSubnet";"Any";"1900";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"NETDIS-FDRESPUB-WSD-In-UDP-Active";"Découverte du réseau (Pub-WSD-In)";"Règle de trafic entrant pour que la Découverte du réseau découvre les périphériques via la découverte de fonctions. [UDP 3702]";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"3702";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"NETDIS-WSDEVNTS-Out-TCP";"Découverte du réseau (WSD EventsSecure-Out)";"Règle de trafic sortant pour que la Découverte du réseau autorise les événements WSDAPI via la découverte de fonctions. [TCP 5358]";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"Any";"5358";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"CoreNet-GP-LSASS-Out-TCP";"Gestion réseau de base - stratégie de groupe (Trafic sortant LSASS)";"Règle de trafic sortant autorisant le trafic LSASS distant pour les mises à jour de Stratégies de groupe [TCP].";"True";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-25000";;"Réseau de base";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\lsass.exe";"";""
"Microsoft-Windows-Troubleshooting-HTTP-HTTPS-Out";"Client de résolution des problèmes recommandé (Sortie HTTP/HTTPS)";"Autoriser le trafic HTTP/HTTPS sortant du client de résolution des problèmes recommandé";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\firewallapi.dll,-53500";;"Résolution des problèmes recommandée";"True";"Active";"Any";"Any";"Any";"80;443";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteTask-RPCSS-In-TCP-NoScope";"Gestion à distance des tâches planifiées (RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le service Planificateur de tâches.";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-33252";;"Gestion à distance des tâches planifiées";"True";"Active";"Any";"Any";"RPCEPMap";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"RemoteAssistance-PnrpSvc-UDP-In-EdgeScope-Active";"Assistance à distance (PNRP-Entrant)";"Règle de trafic entrant pour l’Assistance à distance autorisant l’utilisation du protocole PNRP. [UDP 3540]";"True";"Inbound";"Allow";"Domain, Private";;"DeferToApp";"System.String[]";;;;;;;"@FirewallAPI.dll,-33002";;"Assistance à distance";"True";"Active";"Any";"Any";"3540";"Any";"UDP";"%systemroot%\system32\svchost.exe";"";""
"NETDIS-UPnPHost-Out-TCP-NoScope";"Découverte de réseau (UPnP-Sortie)";"Règle de trafic sortant pour la découverte du réseau qui autorise l’utilisation de périphériques Plug-and-Play universels [TCP]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"Any";"Any";"2869";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"Collab-PNRP-In-UDP";"Windows Peer to Peer Collaboration Foundation (PNRP-Entrée)";"Règle de trafic entrant pour Windows Peer to Peer Collaboration Foundation pour autoriser la résolution de noms d’homologues. [UDP 3540]";"False";"Inbound";"Allow";"Any";;"DeferToApp";"System.String[]";;;;;;;"@FirewallAPI.dll,-32002";;"Windows Peer to Peer Collaboration Foundation";"True";"Active";"Any";"Any";"3540";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"DIAL-Protocol-Server-In-TCP-NoScope";"Serveur protocole DIAL (HTTP-In)";"Règle entrante du serveur protocole DIAL pour autoriser le contrôle à distance des applications avec HTTP. [TCP 10247]";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-37101";;"Serveur protocole DIAL";"True";"Active";"Any";"Any";"10247";"Any";"TCP";"System";"";""
"NETDIS-WSDEVNT-In-TCP-NoScope";"Découverte du réseau (Événements WSD-Trafic entrant)";"Règle de trafic entrant pour la découverte du réseau qui autorise les événements WSDAPI via la découverte de fonction [TCP 5357]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"Any";"5357";"Any";"TCP";"System";"";""
"RemoteSvcAdmin-RPCSS-In-TCP-NoScope";"Gestion des services à distance (RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le Gestionnaire local de contrôle des services.";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-29502";;"Gestion des services à distance";"True";"Active";"Any";"Any";"RPCEPMap";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WMI-ASYNC-In-TCP-NoScope";"Windows Management Instrumentation (ASync-In)";"Règle de trafic entrant pour autoriser le trafic WMI asynchrone pour Windows Management Instrumentation sur l’ordinateur distant. [TCP]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-34251";;"Infrastructure de gestion Windows (WMI)";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%systemroot%\system32\wbem\unsecapp.exe";"";""
"NETDIS-WSDEVNT-Out-TCP-NoScope";"Découverte du réseau (Événements WSD-Trafic sortant)";"Règle de trafic sortant pour la découverte du réseau qui autorise les événements WSDAPI via la découverte de fonction [TCP 5357]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"Any";"Any";"5357";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"NETDIS-FDRESPUB-WSD-Out-UDP-Active";"Découverte du réseau (Pub WSD-Out)";"Règle de trafic sortant pour que la Découverte du réseau découvre les périphériques via la découverte de fonctions. [UDP 3702]";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"Any";"3702";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"NETDIS-LLMNR-Out-UDP";"Découverte de réseau (LLMNR-UDP-Sortie)";"Règle de trafic sortant pour la découverte de réseau pour autoriser la résolution LLMNR (Link Local Multicast Name Resolution). [UDP 5355]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-32752";;"Recherche du réseau";"True";"Active";"Any";"LocalSubnet";"Any";"5355";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"vm-monitoring-nb-session";"Analyse de l’ordinateur virtuel (NB-Session-Entrée)";"Autorisez les connexions au service de session NetBIOS.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%SystemRoot%\system32\icsvc.dll,-700";;"Analyse de l’ordinateur virtuel";"True";"Active";"Any";"Any";"139";"Any";"TCP";"System";"";""
"RemoteFwAdmin-In-TCP-NoScope";"Gestion à distance (RPC) du Pare-feu Windows Defender";"Règle de trafic entrant pour que le Pare-feu Windows Defender soit géré à distance via RPC/TCP.";"True";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-30002";;"Gestion à distance du Pare-feu Windows Defender";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"WirelessDisplay-Out-TCP";"Affichage sans fil (TCP sortant)";"Règle de trafic sortant pour Affichage sans fil [TCP]";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@wifidisplay.dll,-100";;"Affichage sans fil";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%systemroot%\system32\WUDFHost.exe";"";""
"WirelessDisplay-Out-UDP";"Affichage sans fil (UDP sortant)";"Règle de trafic sortant pour Affichage sans fil [UDP]";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@wifidisplay.dll,-100";;"Affichage sans fil";"True";"Active";"Any";"Any";"Any";"Any";"UDP";"%systemroot%\system32\WUDFHost.exe";"";""
